vvento,N,ang_virab,pressao,VPP
"5,5","17,43","1,63651205","0,45443265","0,3837"
"5,5","17,43","1,65224774","0,49320816","0,3837"
"5,5","17,43","1,66798343","0,53440816","0,3837"
"5,5","17,43","1,68371913","0,57831020","0,3837"
"5,5","17,43","1,69945482","0,62453878","0,3837"
"5,5","17,43","1,71519051","0,67300408","0,3837"
"5,5","17,43","1,73092620","0,72337959","0,3837"
"5,5","17,43","1,74666190","0,77635102","0,3837"
"5,5","17,43","1,76239759","0,83140408","0,3837"
"5,5","17,43","1,77813328","0,88878367","0,3837"
"5,5","17,43","1,79386898","0,94850612","0,3837"
"5,5","17,43","1,80960467","1,01025306","0,3837"
"5,5","17,43","1,82534036","1,07349388","0,3837"
"5,5","17,43","1,84107605","1,13841633","0,3837"
"5,5","17,43","1,85681175","1,20538776","0,3837"
"5,5","17,43","1,87254744","1,27426122","0,3837"
"5,5","17,43","1,88828313","1,34492245","0,3837"
"5,5","17,43","1,90401883","1,41738776","0,3837"
"5,5","17,43","1,91975452","1,49177143","0,3837"
"5,5","17,43","1,93549021","1,56797551","0,3837"
"5,5","17,43","1,95122590","1,64591020","0,3837"
"5,5","17,43","1,96696160","1,72548571","0,3837"
"5,5","17,43","1,98269729","1,80662857","0,3837"
"5,5","17,43","1,99843298","1,88907755","0,3837"
"5,5","17,43","2,01416867","1,97289796","0,3837"
"5,5","17,43","2,02990437","2,05807347","0,3837"
"5,5","17,43","2,04564006","2,14470204","0,3837"
"5,5","17,43","2,06137575","2,23266939","0,3837"
"5,5","17,43","2,07711145","2,32198367","0,3837"
"5,5","17,43","2,09284714","2,41249796","0,3837"
"5,5","17,43","2,10858283","2,50424490","0,3837"
"5,5","17,43","2,12431852","2,59651429","0,3837"
"5,5","17,43","2,14005422","2,68996735","0,3837"
"5,5","17,43","2,15578991","2,78450612","0,3837"
"5,5","17,43","2,17152560","2,87979592","0,3837"
"5,5","17,43","2,18726130","2,97615510","0,3837"
"5,5","17,43","2,20299699","3,07343673","0,3837"
"5,5","17,43","2,21873268","3,17110204","0,3837"
"5,5","17,43","2,23446837","3,26881633","0,3837"
"5,5","17,43","2,25020407","3,36693878","0,3837"
"5,5","17,43","2,26593976","3,46533061","0,3837"
"5,5","17,43","2,28167545","3,56422857","0,3837"
"5,5","17,43","2,29741114","3,66264490","0,3837"
"5,5","17,43","2,31314684","3,76136327","0,3837"
"5,5","17,43","2,32888253","3,85998367","0,3837"
"5,5","17,43","2,34461822","3,95845714","0,3837"
"5,5","17,43","2,36035392","4,05689796","0,3837"
"5,5","17,43","2,37608961","4,15591837","0,3837"
"5,5","17,43","2,39182530","4,25478367","0,3837"
"5,5","17,43","2,40756099","4,35325714","0,3837"
"5,5","17,43","2,42329669","4,45141224","0,3837"
"5,5","17,43","2,43903238","4,54928163","0,3837"
"5,5","17,43","2,45476807","4,64673469","0,3837"
"5,5","17,43","2,47050376","4,74346939","0,3837"
"5,5","17,43","2,48623946","4,83948571","0,3837"
"5,5","17,43","2,50197515","4,93462857","0,3837"
"5,5","17,43","2,51771084","5,02888980","0,3837"
"5,5","17,43","2,53344654","5,12213061","0,3837"
"5,5","17,43","2,54918223","5,21447347","0,3837"
"5,5","17,43","2,56491792","5,30572245","0,3837"
"5,5","17,43","2,58065361","5,39576327","0,3837"
"5,5","17,43","2,59638931","5,48425306","0,3837"
"5,5","17,43","2,61212500","5,57097143","0,3837"
"5,5","17,43","2,62786069","5,65577143","0,3837"
"5,5","17,43","2,64359639","5,73879184","0,3837"
"5,5","17,43","2,65933208","5,81946939","0,3837"
"5,5","17,43","2,67506777","5,89842449","0,3837"
"5,5","17,43","2,69080346","5,97533061","0,3837"
"5,5","17,43","2,70653916","6,04996735","0,3837"
"5,5","17,43","2,72227485","6,12239184","0,3837"
"5,5","17,43","2,73801054","6,19231020","0,3837"
"5,5","17,43","2,75374623","6,25969796","0,3837"
"5,5","17,43","2,76948193","6,32454694","0,3837"
"5,5","17,43","2,78521762","6,38679184","0,3837"
"5,5","17,43","2,80095331","6,44625306","0,3837"
"5,5","17,43","2,81668901","6,50293061","0,3837"
"5,5","17,43","2,83242470","6,55671837","0,3837"
"5,5","17,43","2,84816039","6,60747755","0,3837"
"5,5","17,43","2,86389608","6,65502857","0,3837"
"5,5","17,43","2,87963178","6,69916735","0,3837"
"5,5","17,43","2,89536747","6,73990204","0,3837"
"5,5","17,43","2,91110316","6,77714286","0,3837"
"5,5","17,43","2,92683886","6,81057959","0,3837"
"5,5","17,43","2,94257455","6,84040000","0,3837"
"5,5","17,43","2,95831024","6,86648980","0,3837"
"5,5","17,43","2,97404593","6,88866939","0,3837"
"5,5","17,43","2,98978163","6,90703673","0,3837"
"5,5","17,43","3,00551732","6,92133061","0,3837"
"5,5","17,43","3,02125301","6,93160816","0,3837"
"5,5","17,43","3,03698870","6,93760000","0,3837"
"5,5","17,43","3,05272440","6,93936327","0,3837"
"5,5","17,43","3,06846009","6,93675918","0,3837"
"5,5","17,43","3,08419578","6,92976327","0,3837"
"5,5","17,43","3,09993148","6,91815510","0,3837"
"5,5","17,43","3,11566717","6,90200000","0,3837"
"5,5","17,43","3,13140286","6,88123265","0,3837"
"5,5","17,43","3,14713855","6,85597551","0,3837"
"5,5","17,43","3,16287425","6,82648163","0,3837"
"5,5","17,43","3,17860994","6,79217143","0,3837"
"5,5","17,43","3,19434563","6,75302857","0,3837"
"5,5","17,43","3,21008133","6,70979592","0,3837"
"5,5","17,43","3,22581702","6,66164898","0,3837"
"5,5","17,43","3,24155271","6,60851429","0,3837"
"5,5","17,43","3,25728840","6,55059592","0,3837"
"5,5","17,43","3,27302410","6,48779592","0,3837"
"5,5","17,43","3,28875979","6,42013878","0,3837"
"5,5","17,43","3,30449548","6,34760000","0,3837"
"5,5","17,43","3,32023117","6,27040000","0,3837"
"5,5","17,43","3,33596687","6,18849796","0,3837"
"5,5","17,43","3,35170256","6,10194286","0,3837"
"5,5","17,43","3,36743825","6,01089796","0,3837"
"5,5","17,43","3,38317395","5,91521633","0,3837"
"5,5","17,43","3,39890964","5,81542857","0,3837"
"5,5","17,43","3,41464533","5,71130612","0,3837"
"5,5","17,43","3,43038102","5,60334694","0,3837"
"5,5","17,43","3,44611672","5,49151020","0,3837"
"5,5","17,43","3,46185241","5,37590204","0,3837"
"5,5","17,43","3,47758810","5,25668571","0,3837"
"5,5","17,43","3,49332379","5,13417143","0,3837"
"5,5","17,43","3,50905949","5,00835102","0,3837"
"5,5","17,43","3,52479518","4,87957551","0,3837"
"5,5","17,43","3,54053087","4,74776327","0,3837"
"5,5","17,43","3,55626657","4,61347755","0,3837"
"5,5","17,43","3,57200226","4,47693061","0,3837"
"5,5","17,43","3,58773795","4,33860408","0,3837"
"5,5","17,43","3,60347364","4,19875918","0,3837"
"5,5","17,43","3,61920934","4,05768980","0,3837"
"5,5","17,43","3,63494503","3,91574694","0,3837"
"5,5","17,43","3,65068072","3,77319184","0,3837"
"5,5","17,43","3,66641642","3,63026122","0,3837"
"5,5","17,43","3,68215211","3,48716735","0,3837"
"5,5","17,43","3,69788780","3,34417959","0,3837"
"5,5","17,43","3,71362349","3,20146122","0,3837"
"5,5","17,43","3,72935919","3,06008980","0,3837"
"5,5","17,43","3,74509488","2,91998367","0,3837"
"5,5","17,43","3,76083057","2,78109388","0,3837"
"5,5","17,43","3,77656626","2,64408980","0,3837"
"5,5","17,43","3,79230196","2,50912653","0,3837"
"5,5","17,43","3,80803765","2,37637551","0,3837"
"5,5","17,43","3,82377334","2,24617959","0,3837"
"5,5","17,43","3,83950904","2,11875102","0,3837"
"5,5","17,43","3,85524473","1,99432653","0,3837"
"5,5","17,43","3,87098042","1,87298776","0,3837"
"5,5","17,43","3,88671611","1,75515918","0,3837"
"5,5","17,43","3,90245181","1,64093878","0,3837"
"5,5","17,43","3,91818750","1,53026939","0,3837"
"5,5","17,43","3,93392319","1,42361633","0,3837"
"5,5","17,43","3,94965889","1,32100408","0,3837"
"5,5","17,43","3,96539458","1,22266939","0,3837"
"5,5","17,43","3,98113027","1,12860408","0,3837"
"5,5","17,43","3,99686596","1,03888163","0,3837"
"5,5","17,43","4,01260166","0,95361633","0,3837"
"5,5","17,43","4,02833735","0,87283265","0,3837"
"5,5","17,43","4,04407304","0,79646531","0,3837"
"5,5","17,43","4,05980873","0,72471837","0,3837"
"5,5","17,43","4,07554443","0,65742857","0,3837"
"5,5","17,43","4,09128012","0,59461224","0,3837"
"5,5","17,43","4,10701581","0,53602449","0,3837"
"5,5","17,43","4,12275151","0,48155918","0,3837"
"5,5","17,43","4,13848720","0,43101224","0,3837"
"5,5","17,43","4,15422289","0,38422041","0,3837"
"5,5","17,43","4,16995858","0,34105306","0,3837"
"5,5","17,43","4,18569428","0,30131429","0,3837"
"5,5","17,43","4,20142997","0,26493061","0,3837"
"5,5","17,43","4,21716566","0,23173878","0,3837"
"5,5","17,43","4,23290136","0,20165714","0,3837"
"5,5","17,43","4,24863705","0,17451429","0,3837"
"5,5","17,43","4,26437274","0,15013878","0,3837"
"5,5","17,43","4,28010843","0,12807347","0,3837"
"5,5","17,43","4,29584413","0,10836735","0,3837"
"5,5","17,43","4,31157982","0,09083265","0,3837"
"5,5","17,43","4,32731551","0,07532245","0,3837"
"5,5","17,43","4,34305120","0,06175510","0,3837"
"5,5","17,43","4,35878690","0,05000816","0,3837"
"5,5","17,43","4,37452259","0,03991020","0,3837"
"5,5","17,43","4,39025828","0,03133061","0,3837"
"5,5","17,43","4,40599398","0,02415510","0,3837"
"5,5","17,43","4,42172967","0,01825306","0,3837"
"5,5","17,43","4,43746536","0,01339592","0,3837"
"5,5","17,43","4,45320105","0,00950204","0,3837"
"5,5","17,43","4,46893675","0,00657143","0,3837"
"5,5","17,43","4,48467244","0,00434286","0,3837"
"5,5","17,43","4,50040813","0,00272653","0,3837"
"5,5","17,43","4,51614382","0,00159184","0,3837"
"5,5","17,43","4,53187952","0,00080816","0,3837"
"5,5","17,43","4,54761521","0,00035102","0,3837"
"5,5","17,43","4,56335090","0,00011429","0,3837"
"5,5","17,43","4,57908660","0,00000816","0,3837"
"5,5","17,43","4,59482229","0,00000000","0,3837"
"5,5","17,43","4,61055798","0,00000000","0,3837"
"5,5","17,43","4,62629367","0,00000000","0,3837"
"5,5","17,43","4,64202937","0,00000000","0,3837"
"5,5","17,43","4,65776506","0,00000000","0,3837"
"5,5","17,43","4,67350075","0,00000000","0,3837"
"5,5","17,43","4,68923645","0,00000000","0,3837"
"5,5","17,43","4,70497214","0,00000000","0,3837"
"5,5","17,43","4,72070783","0,00000000","0,3837"
"5,5","17,43","4,73644352","0,00000000","0,3837"
"5,5","17,43","4,75217922","0,00000000","0,3837"
"5,5","17,43","4,76791491","0,00000000","0,3837"
"5,5","17,43","4,78365060","0,00000000","0,3837"
"5,5","17,43","4,79938629","0,00000000","0,3837"
"5,5","17,43","4,81512199","0,00000000","0,3837"
"5,5","17,43","4,83085768","0,00000000","0,3837"
"5,5","17,43","4,84659337","0,00000000","0,3837"
"5,5","17,43","4,86232907","0,00000000","0,3837"
"5,5","17,43","4,87806476","0,00000000","0,3837"
"5,5","17,43","4,89380045","0,00000000","0,3837"
"5,5","17,43","4,90953614","0,00000000","0,3837"
"5,5","17,43","4,92527184","0,00000000","0,3837"
"5,5","17,43","4,94100753","0,00000000","0,3837"
"5,5","17,43","4,95674322","0,00000000","0,3837"
"5,5","17,43","4,97247892","0,00000000","0,3837"
"5,5","17,43","4,98821461","0,00000000","0,3837"
"5,5","17,43","5,00395030","0,00000000","0,3837"
"5,5","17,43","5,01968599","0,00000000","0,3837"
"5,5","17,43","5,03542169","0,00000000","0,3837"
"5,5","17,43","5,05115738","0,00000000","0,3837"
"5,5","17,43","5,06689307","0,00000000","0,3837"
"5,5","17,43","5,08262876","0,00000000","0,3837"
"5,5","17,43","5,09836446","0,00000000","0,3837"
"5,5","17,43","5,11410015","0,00000000","0,3837"
"5,5","17,43","5,12983584","0,00000000","0,3837"
"5,5","17,43","5,14557154","0,00000000","0,3837"
"5,5","17,43","5,16130723","0,00000000","0,3837"
"5,5","17,43","5,17704292","0,00000000","0,3837"
"5,5","17,43","5,19277861","0,00000000","0,3837"
"5,5","17,43","5,20851431","0,00000000","0,3837"
"5,5","17,43","5,22425000","0,00000000","0,3837"
"5,5","17,43","5,23998569","0,00000000","0,3837"
"5,5","17,43","5,25572139","0,00000000","0,3837"
"5,5","17,43","5,27145708","0,00000000","0,3837"
"5,5","17,43","5,28719277","0,00000000","0,3837"
"5,5","17,43","5,30292846","0,00000000","0,3837"
"5,5","17,43","5,31866416","0,00000000","0,3837"
"5,5","17,43","5,33439985","0,00000000","0,3837"
"5,5","17,43","5,35013554","0,00000000","0,3837"
"5,5","17,43","5,36587123","0,00000000","0,3837"
"5,5","17,43","5,38160693","0,00000000","0,3837"
"5,5","17,43","5,39734262","0,00000000","0,3837"
"5,5","17,43","5,41307831","0,00000000","0,3837"
"5,5","17,43","5,42881401","0,00000000","0,3837"
"5,5","17,43","5,44454970","0,00000000","0,3837"
"5,5","17,43","5,46028539","0,00000000","0,3837"
"5,5","17,43","5,47602108","0,00000000","0,3837"
"5,5","17,43","5,49175678","0,00000000","0,3837"
"5,5","17,43","5,50749247","0,00000000","0,3837"
"5,5","17,43","5,52322816","0,00000000","0,3837"
"5,5","17,43","5,53896386","0,00000000","0,3837"
"5,5","17,43","5,55469955","0,00000000","0,3837"
"5,5","17,43","5,57043524","0,00000000","0,3837"
"5,5","17,43","5,58617093","0,00000000","0,3837"
"5,5","17,43","5,60190663","0,00000000","0,3837"
"5,5","17,43","5,61764232","0,00000000","0,3837"
"5,5","17,43","5,63337801","0,00000000","0,3837"
"5,5","17,43","5,64911370","0,00000000","0,3837"
"5,5","17,43","5,66484940","0,00000000","0,3837"
"5,5","17,43","5,68058509","0,00000000","0,3837"
"5,5","17,43","5,69632078","0,00000000","0,3837"
"5,5","17,43","5,71205648","0,00000000","0,3837"
"5,5","17,43","5,72779217","0,00000000","0,3837"
"5,5","17,43","5,74352786","0,00000000","0,3837"
"5,5","17,43","5,75926355","0,00000000","0,3837"
"5,5","17,43","5,77499925","0,00000000","0,3837"
"5,5","17,43","5,79073494","0,00000000","0,3837"
"5,5","17,43","5,80647063","0,00000000","0,3837"
"5,5","17,43","5,82220632","0,00000000","0,3837"
"5,5","17,43","5,83794202","0,00000000","0,3837"
"5,5","17,43","5,85367771","0,00000000","0,3837"
"5,5","17,43","5,86941340","0,00000000","0,3837"
"5,5","17,43","5,88514910","0,00000000","0,3837"
"5,5","17,43","5,90088479","0,00000000","0,3837"
"5,5","17,43","5,91662048","0,00000000","0,3837"
"5,5","17,43","5,93235617","0,00000000","0,3837"
"5,5","17,43","5,94809187","0,00000000","0,3837"
"5,5","17,43","5,96382756","0,00000000","0,3837"
"5,5","17,43","5,97956325","0,00000000","0,3837"
"5,5","17,43","5,99529895","0,00000000","0,3837"
"5,5","17,43","6,01103464","0,00000000","0,3837"
"5,5","17,43","6,02677033","0,00000000","0,3837"
"5,5","17,43","6,04250602","0,00000000","0,3837"
"5,5","17,43","6,05824172","0,00000000","0,3837"
"5,5","17,43","6,07397741","0,00000000","0,3837"
"5,5","17,43","6,08971310","0,00000000","0,3837"
"5,5","17,43","6,10544879","0,00000000","0,3837"
"5,5","17,43","6,12118449","0,00000000","0,3837"
"5,5","17,43","6,13692018","0,00000000","0,3837"
"5,5","17,43","6,15265587","0,00000000","0,3837"
"5,5","17,43","6,16839157","0,00000000","0,3837"
"5,5","17,43","6,18412726","0,00000000","0,3837"
"5,5","17,43","6,19986295","0,00000000","0,3837"
"5,5","17,43","6,21559864","0,00000000","0,3837"
"5,5","17,43","6,23133434","0,00000000","0,3837"
"5,5","17,43","6,24707003","0,00000000","0,3837"
"5,5","17,43","6,26280572","0,00000000","0,3837"
"5,5","17,43","6,27854142","0,00000000","0,3837"
"5,5","17,43","6,29427711","0,00000000","0,3837"
"5,5","17,43","6,31001280","0,00000000","0,3837"
"5,5","17,43","6,32574849","0,00000000","0,3837"
"5,5","17,43","6,34148419","0,00000000","0,3837"
"5,5","17,43","6,35721988","0,00000000","0,3837"
"5,5","17,43","6,37295557","0,00000000","0,3837"
"5,5","17,43","6,38869126","0,00000000","0,3837"
"5,5","17,43","6,40442696","0,00000000","0,3837"
"5,5","17,43","6,42016265","0,00000000","0,3837"
"5,5","17,43","6,43589834","0,00000000","0,3837"
"5,5","17,43","6,45163404","0,00000000","0,3837"
"5,5","17,43","6,46736973","0,00000000","0,3837"
"5,5","17,43","6,48310542","0,00000000","0,3837"
"5,5","17,43","6,49884111","0,00000000","0,3837"
"5,5","17,43","6,51457681","0,00000000","0,3837"
"5,5","17,43","6,53031250","0,00000000","0,3837"
"5,5","17,43","6,54604819","0,00000000","0,3837"
"5,5","17,43","6,56178389","0,00000000","0,3837"
"5,5","17,43","6,57751958","0,00000000","0,3837"
"5,5","17,43","6,59325527","0,00000000","0,3837"
"5,5","17,43","6,60899096","0,00000000","0,3837"
"5,5","17,43","6,62472666","0,00000000","0,3837"
"5,5","17,43","6,64046235","0,00000000","0,3837"
"5,5","17,43","6,65619804","0,00000000","0,3837"
"5,5","17,43","6,67193373","0,00000000","0,3837"
"5,5","17,43","6,68766943","0,00000000","0,3837"
"5,5","17,43","6,70340512","0,00000000","0,3837"
"5,5","17,43","6,71914081","0,00000000","0,3837"
"5,5","17,43","6,73487651","0,00000000","0,3837"
"5,5","17,43","6,75061220","0,00000000","0,3837"
"5,5","17,43","6,76634789","0,00000000","0,3837"
"5,5","17,43","6,78208358","0,00000000","0,3837"
"5,5","17,43","6,79781928","0,00000000","0,3837"
"5,5","17,43","6,81355497","0,00000000","0,3837"
"5,5","17,43","6,82929066","0,00000000","0,3837"
"5,5","17,43","6,84502635","0,00000000","0,3837"
"5,5","17,43","6,86076205","0,00000000","0,3837"
"5,5","17,43","6,87649774","0,00000000","0,3837"
"5,5","17,43","6,89223343","0,00000000","0,3837"
"5,5","17,43","6,90796913","0,00000000","0,3837"
"5,5","17,43","6,92370482","0,00003265","0,3837"
"5,5","17,43","6,93944051","0,00006531","0,3837"
"5,5","17,43","6,95517620","0,00009796","0,3837"
"5,5","17,43","6,97091190","0,00013061","0,3837"
"5,5","17,43","6,98664759","0,00016327","0,3837"
"5,5","17,43","7,00238328","0,00019592","0,3837"
"5,5","17,43","7,01811898","0,00022857","0,3837"
"5,5","17,43","7,03385467","0,00026122","0,3837"
"5,5","17,43","7,04959036","0,00029388","0,3837"
"5,5","17,43","7,06532605","0,00032653","0,3837"
"5,5","17,43","7,08106175","0,00035918","0,3837"
"5,5","17,43","7,09679744","0,00039184","0,3837"
"5,5","17,43","7,11253313","0,00042449","0,3837"
"5,5","17,43","7,12826882","0,00045714","0,3837"
"5,5","17,43","7,14400452","0,00048980","0,3837"
"5,5","17,43","7,15974021","0,00052245","0,3837"
"5,5","17,43","7,17547590","0,00055510","0,3837"
"5,5","17,43","7,19121160","0,00058776","0,3837"
"5,5","17,43","7,20694729","0,00062041","0,3837"
"5,5","17,43","7,22268298","0,00065306","0,3837"
"5,5","17,43","7,23841867","0,00068571","0,3837"
"5,5","17,43","7,25415437","0,00071837","0,3837"
"5,5","17,43","7,26989006","0,00075102","0,3837"
"5,5","17,43","7,28562575","0,00078367","0,3837"
"5,5","17,43","7,30136145","0,00081633","0,3837"
"5,5","17,43","7,31709714","0,00088163","0,3837"
"5,5","17,43","7,33283283","0,00104490","0,3837"
"5,5","17,43","7,34856852","0,00126531","0,3837"
"5,5","17,43","7,36430422","0,00163265","0,3837"
"5,5","17,43","7,38003991","0,00223673","0,3837"
"5,5","17,43","7,39577560","0,00296327","0,3837"
"5,5","17,43","7,41151129","0,00398367","0,3837"
"5,5","17,43","7,42724699","0,00526531","0,3837"
"5,5","17,43","7,44298268","0,00697143","0,3837"
"5,5","17,43","7,45871837","0,00915102","0,3837"
"5,5","17,43","7,47445407","0,01178776","0,3837"
"5,5","17,43","7,49018976","0,01499592","0,3837"
"5,5","17,43","7,50592545","0,01875102","0,3837"
"5,5","17,43","7,52166114","0,02288163","0,3837"
"5,5","17,43","7,53739684","0,02732245","0,3837"
"5,5","17,43","7,55313253","0,03228571","0,3837"
"5,5","17,43","7,56886822","0,03785306","0,3837"
"5,5","17,43","7,58460392","0,04406531","0,3837"
"5,5","17,43","7,60033961","0,05098776","0,3837"
"5,5","17,43","7,61607530","0,05881633","0,3837"
"5,5","17,43","7,63181099","0,06736327","0,3837"
"5,5","17,43","7,64754669","0,07695510","0,3837"
"5,5","17,43","7,66328238","0,08758367","0,3837"
"5,5","17,43","7,67901807","0,09937959","0,3837"
"5,5","17,43","7,69475376","0,11247347","0,3837"
"5,5","17,43","7,71048946","0,12679184","0,3837"
"5,5","17,43","7,72622515","0,14243265","0,3837"
"5,5","17,43","7,74196084","0,15950204","0,3837"
"5,5","17,43","7,75769654","0,17806531","0,3837"
"5,5","17,43","7,77343223","0,19815510","0,3837"
"5,5","17,43","7,78916792","0,21988571","0,3837"
"5,5","17,43","7,80490361","0,24334694","0,3837"
"5,5","17,43","7,82063931","0,26864490","0,3837"
"5,5","17,43","7,83637500","0,29585306","0,3837"
"5,5","17,43","7,85211069","0,32505306","0,3837"
"5,5","17,43","7,86784638","0,35625306","0,3837"
"5,5","17,43","7,88358208","0,38932245","0,3837"
"5,5","17,43","7,89931777","0,42441633","0,3837"
"5,5","17,43","7,91505346","0,46152653","0,3837"
"5,5","17,43","7,93078916","0,50063673","0,3837"
"5,5","17,43","7,94652485","0,54210612","0,3837"
"5,5","17,43","7,96226054","0,58565714","0,3837"
"5,5","17,43","7,97799623","0,63137959","0,3837"
"5,5","17,43","7,99373193","0,67902041","0,3837"
"5,5","17,43","8,00946762","0,72858776","0,3837"
"5,5","17,43","8,02520331","0,78012245","0,3837"
"5,5","17,43","8,04093901","0,83346939","0,3837"
"5,5","17,43","8,05667470","0,88881633","0,3837"
"5,5","17,43","8,07241039","0,94661224","0,3837"
"5,5","17,43","8,08814608","1,00720816","0,3837"
"5,5","17,43","8,10388178","1,06995102","0,3837"
"5,5","17,43","8,11961747","1,13483265","0,3837"
"5,5","17,43","8,13535316","1,20210612","0,3837"
"5,5","17,43","8,15108885","1,27146939","0,3837"
"5,5","17,43","8,16682455","1,34267755","0,3837"
"5,5","17,43","8,18256024","1,41613061","0,3837"
"5,5","17,43","8,19829593","1,49132245","0,3837"
"5,5","17,43","8,21403163","1,56835918","0,3837"
"5,5","17,43","8,22976732","1,64702041","0,3837"
"5,5","17,43","8,24550301","1,72712653","0,3837"
"5,5","17,43","8,26123870","1,80915918","0,3837"
"5,5","17,43","8,27697440","1,89279184","0,3837"
"5,5","17,43","8,29271009","1,97790204","0,3837"
"5,5","17,43","8,30844578","2,06433469","0,3837"
"5,5","17,43","8,32418148","2,15221224","0,3837"
"5,5","17,43","8,33991717","2,24137959","0,3837"
"5,5","17,43","8,35565286","2,33179592","0,3837"
"5,5","17,43","8,37138855","2,42326531","0,3837"
"5,5","17,43","8,38712425","2,51571429","0,3837"
"5,5","17,43","8,40285994","2,60899592","0,3837"
"5,5","17,43","8,41859563","2,70305306","0,3837"
"5,5","17,43","8,43433132","2,79802449","0,3837"
"5,5","17,43","8,45006702","2,89382857","0,3837"
"5,5","17,43","8,46580271","2,99034286","0,3837"
"5,5","17,43","8,48153840","3,08732245","0,3837"
"5,5","17,43","8,49727410","3,18453061","0,3837"
"5,5","17,43","8,51300979","3,28194286","0,3837"
"5,5","17,43","8,52874548","3,37958367","0,3837"
"5,5","17,43","8,54448117","3,47748571","0,3837"
"5,5","17,43","8,56021687","3,57561633","0,3837"
"5,5","17,43","8,57595256","3,67389388","0,3837"
"5,5","17,43","8,59168825","3,77244082","0,3837"
"5,5","17,43","8,60742395","3,87101224","0,3837"
"5,5","17,43","8,62315964","3,96933878","0,3837"
"5,5","17,43","8,63889533","4,06687347","0,3837"
"5,5","17,43","8,65463102","4,16437551","0,3837"
"5,5","17,43","8,67036672","4,26160000","0,3837"
"5,5","17,43","8,68610241","4,35791837","0,3837"
"5,5","17,43","8,70183810","4,45382857","0,3837"
"5,5","17,43","8,71757379","4,54911837","0,3837"
"5,5","17,43","8,73330949","4,64369796","0,3837"
"5,5","17,43","8,74904518","4,73759184","0,3837"
"5,5","17,43","8,76478087","4,83042449","0,3837"
"5,5","17,43","8,78051657","4,92248980","0,3837"
"5,5","17,43","8,79625226","5,01374694","0,3837"
"5,5","17,43","8,81198795","5,10343673","0,3837"
"5,5","17,43","8,82772364","5,19193469","0,3837"
"5,5","17,43","8,84345934","5,27915102","0,3837"
"5,5","17,43","8,85919503","5,36517551","0,3837"
"5,5","17,43","8,87493072","5,44966531","0,3837"
"5,5","17,43","8,89066642","5,53264490","0,3837"
"5,5","17,43","8,90640211","5,61386939","0,3837"
"5,5","17,43","8,92213780","5,69339592","0,3837"
"5,5","17,43","8,93787349","5,77117551","0,3837"
"5,5","17,43","8,95360919","5,84713469","0,3837"
"5,5","17,43","8,96934488","5,92124082","0,3837"
"5,5","17,43","8,98508057","5,99330612","0,3837"
"5,5","17,43","9,00081626","6,06300408","0,3837"
"5,5","17,43","9,01655196","6,13031020","0,3837"
"5,5","17,43","9,03228765","6,19537143","0,3837"
"5,5","17,43","9,04802334","6,25804082","0,3837"
"5,5","17,43","9,06375904","6,31842449","0,3837"
"5,5","17,43","9,07949473","6,37629388","0,3837"
"5,5","17,43","9,09523042","6,43163265","0,3837"
"5,5","17,43","9,11096611","6,48425306","0,3837"
"5,5","17,43","9,12670181","6,53401633","0,3837"
"5,5","17,43","9,14243750","6,58069388","0,3837"
"5,5","17,43","9,15817319","6,62432653","0,3837"
"5,5","17,43","9,17390888","6,66462041","0,3837"
"5,5","17,43","9,18964458","6,70180408","0,3837"
"5,5","17,43","9,20538027","6,73536327","0,3837"
"5,5","17,43","9,22111596","6,76529796","0,3837"
"5,5","17,43","9,23685166","6,79190204","0,3837"
"5,5","17,43","9,25258735","6,81475918","0,3837"
"5,5","17,43","9,26832304","6,83404898","0,3837"
"5,5","17,43","9,28405873","6,84937959","0,3837"
"5,5","17,43","9,29979443","6,86080000","0,3837"
"5,5","17,43","9,31553012","6,86859592","0,3837"
"5,5","17,43","9,33126581","6,87219592","0,3837"
"5,5","17,43","9,34700151","6,87166531","0,3837"
"5,5","17,43","9,36273720","6,86717551","0,3837"
"5,5","17,43","9,37847289","6,85827755","0,3837"
"5,5","17,43","9,39420858","6,84497143","0,3837"
"5,5","17,43","9,40994428","6,82722449","0,3837"
"5,5","17,43","9,42567997","6,80505306","0,3837"
"5,5","17,43","9,44141566","6,77832653","0,3837"
"5,5","17,43","9,45715135","6,74705306","0,3837"
"5,5","17,43","9,47288705","6,71107755","0,3837"
"5,5","17,43","9,48862274","6,67029388","0,3837"
"5,5","17,43","9,50435843","6,62478367","0,3837"
"5,5","17,43","9,52009413","6,57448163","0,3837"
"5,5","17,43","9,53582982","6,51930612","0,3837"
"5,5","17,43","9,55156551","6,45967347","0,3837"
"5,5","17,43","9,56730120","6,39548571","0,3837"
"5,5","17,43","9,58303690","6,32663673","0,3837"
"5,5","17,43","9,59877259","6,25320000","0,3837"
"5,5","17,43","9,61450828","6,17512653","0,3837"
"5,5","17,43","9,63024398","6,09238367","0,3837"
"5,5","17,43","9,64597967","6,00504490","0,3837"
"5,5","17,43","9,66171536","5,91297959","0,3837"
"5,5","17,43","9,67745105","5,81657143","0,3837"
"5,5","17,43","9,69318675","5,71597551","0,3837"
"5,5","17,43","9,70892244","5,61112653","0,3837"
"5,5","17,43","9,72465813","5,50222041","0,3837"
"5,5","17,43","9,74039382","5,38938776","0,3837"
"5,5","17,43","9,75612952","5,27280816","0,3837"
