vvento,N,ang_virab,pressao,VPP
"4,5","21,19","4,36255056235098","0,01224376731","0,5702"
"4,5","21,19","4,38143606262090","0,008670360111","0,5702"
"4,5","21,19","4,40032156289082","0,006038781163","0,5702"
"4,5","21,19","4,41920706316073","0,004155124654","0,5702"
"4,5","21,19","4,43809256343065","0,002853185596","0,5702"
"4,5","21,19","4,45697806370057","0,001994459834","0,5702"
"4,5","21,19","4,47586356397049","0,001412742382","0,5702"
"4,5","21,19","4,49474906424040","0,0009418282548","0,5702"
"4,5","21,19","4,51363456451032","0,0004709141274","0,5702"
"4,5","23,43","1,52721993561584","0,0001664932362","0,6304"
"4,5","23,43","1,54731493476868","0,000353798127","0,6304"
"4,5","23,43","1,56740993392152","0,0005619146722","0,6304"
"4,5","23,43","1,58750493307436","0,0008740894901","0,6304"
"4,5","23,43","1,60759993222720","0,001248699272","0,6304"
"4,5","23,43","1,62769493138004","0,001768990635","0,6304"
"4,5","23,43","1,64778993053288","0,002393340271","0,6304"
"4,5","23,43","1,66788492968572","0,003100936524","0,6304"
"4,5","23,43","1,68797992883856","0,003995837669","0,6304"
"4,5","23,43","1,70807492799140","0,005015608741","0,6304"
"4,5","23,43","1,72816992714424","0,006170655567","0,6304"
"4,5","23,43","1,74826492629708","0,007637877211","0,6304"
"4,5","23,43","1,76835992544992","0,009583766909","0,6304"
"4,5","23,43","1,78845492460276","0,01203954214","0,6304"
"4,5","23,43","1,80854992375560","0,01501560874","0,6304"
"4,5","23,43","1,82864492290844","0,01843912591","0,6304"
"4,5","23,43","1,84873992206128","0,02238293444","0,6304"
"4,5","23,43","1,86883492121412","0,02685744017","0,6304"
"4,5","23,43","1,88892992036696","0,03186264308","0,6304"
"4,5","23,43","1,90902491951980","0,03747138398","0,6304"
"4,5","23,43","1,92911991867264","0,04403746098","0,6304"
"4,5","23,43","1,94921491782548","0,05127991675","0,6304"
"4,5","23,43","1,96930991697832","0,05926118626","0,6304"
"4,5","23,43","1,98940491613116","0,06796045786","0,6304"
"4,5","23,43","2,00949991528400","0,07753381894","0,6304"
"4,5","23,43","2,02959491443684","0,08796045786","0,6304"
"4,5","23,43","2,04968991358968","0,09940686785","0,6304"
"4,5","23,43","2,06978491274252","0,1119667014","0,6304"
"4,5","23,43","2,08987991189536","0,1253485952","0,6304"
"4,5","23,43","2,10997491104820","0,1398543184","0,6304"
"4,5","23,43","2,13006991020104","0,1554422477","0,6304"
"4,5","23,43","2,15016490935388","0,1718834547","0,6304"
"4,5","23,43","2,17025990850672","0,1895941727","0,6304"
"4,5","23,43","2,19035490765956","0,2085223725","0,6304"
"4,5","23,43","2,21044990681240","0,2285639958","0,6304"
"4,5","23,43","2,23054490596524","0,2498439126","0,6304"
"4,5","23,43","2,25063990511808","0,272351717","0,6304"
"4,5","23,43","2,27073490427092","0,2961394381","0,6304"
"4,5","23,43","2,29082990342376","0,3213215401","0,6304"
"4,5","23,43","2,31092490257660","0,3477835588","0,6304"
"4,5","23,43","2,33101990172944","0,3756191467","0,6304"
"4,5","23,43","2,35111490088228","0,4049011446","0,6304"
"4,5","23,43","2,37120990003512","0,4352653486","0,6304"
"4,5","23,43","2,39130489918797","0,466503642","0,6304"
"4,5","23,43","2,41139989834080","0,4985223725","0,6304"
"4,5","23,43","2,43149489749364","0,531383975","0,6304"
"4,5","23,43","2,45158989664649","0,5651612903","0,6304"
"4,5","23,43","2,47168489579932","0,5998335068","0,6304"
"4,5","23,43","2,49177989495216","0,6353798127","0,6304"
"4,5","23,43","2,51187489410501","0,671748179","0,6304"
"4,5","23,43","2,53196989325785","0,7088345473","0,6304"
"4,5","23,43","2,55206489241069","0,7460145682","0,6304"
"4,5","23,43","2,57215989156353","0,7837877211","0,6304"
"4,5","23,43","2,59225489071637","0,8220187305","0,6304"
"4,5","23,43","2,61234988986921","0,8607492196","0,6304"
"4,5","23,43","2,63244488902205","0,899760666","0,6304"
"4,5","23,43","2,65253988817489","0,9391155047","0,6304"
"4,5","23,43","2,67263488732773","0,9785639958","0,6304"
"4,5","23,43","2,69272988648057","1,017866805","0,6304"
"4,5","23,43","2,71282488563341","1,057617066","0,6304"
"4,5","23,43","2,73291988478625","1,097148803","0,6304"
"4,5","23,43","2,75301488393909","1,136742976","0,6304"
"4,5","23,43","2,77310988309193","1,176243496","0,6304"
"4,5","23,43","2,79320488224477","1,215275754","0,6304"
"4,5","23,43","2,81329988139761","1,253860562","0,6304"
"4,5","23,43","2,83339488055045","1,291935484","0,6304"
"4,5","23,43","2,85348987970329","1,32937565","0,6304"
"4,5","23,43","2,87358487885613","1,365972945","0,6304"
"4,5","23,43","2,89367987800897","1,401779396","0,6304"
"4,5","23,43","2,91377487716181","1,436514048","0,6304"
"4,5","23,43","2,93386987631465","1,470156087","0,6304"
"4,5","23,43","2,95396487546749","1,502674298","0,6304"
"4,5","23,43","2,97405987462033","1,533798127","0,6304"
"4,5","23,43","2,99415487377317","1,563694069","0,6304"
"4,5","23,43","3,01424987292601","1,592372529","0,6304"
"4,5","23,43","3,03434487207885","1,619823101","0,6304"
"4,5","23,43","3,05443987123169","1,645796046","0,6304"
"4,5","23,43","3,07453487038453","1,670260146","0,6304"
"4,5","23,43","3,09462986953737","1,692965661","0,6304"
"4,5","23,43","3,11472486869021","1,713860562","0,6304"
"4,5","23,43","3,13481986784305","1,733048907","0,6304"
"4,5","23,43","3,15491486699589","1,750457856","0,6304"
"4,5","23,43","3,17500986614873","1,766191467","0,6304"
"4,5","23,43","3,19510486530157","1,779968783","0,6304"
"4,5","23,43","3,21519986445441","1,791852237","0,6304"
"4,5","23,43","3,23529486360725","1,801685744","0,6304"
"4,5","23,43","3,25538986276009","1,809365245","0,6304"
"4,5","23,43","3,27548486191293","1,814817898","0,6304"
"4,5","23,43","3,29557986106577","1,817939646","0,6304"
"4,5","23,43","3,31567486021861","1,818761707","0,6304"
"4,5","23,43","3,33576985937145","1,816951093","0,6304"
"4,5","23,43","3,35586485852429","1,812830385","0,6304"
"4,5","23,43","3,37595985767713","1,80591051","0,6304"
"4,5","23,43","3,39605485682997","1,796462019","0,6304"
"4,5","23,43","3,41614985598281","1,784568158","0,6304"
"4,5","23,43","3,43624485513565","1,770260146","0,6304"
"4,5","23,43","3,45633985428849","1,75359001","0,6304"
"4,5","23,43","3,47643485344133","1,734526535","0,6304"
"4,5","23,43","3,49652985259417","1,713184183","0,6304"
"4,5","23,43","3,51662485174701","1,689438085","0,6304"
"4,5","23,43","3,53671985089985","1,66351717","0,6304"
"4,5","23,43","3,55681485005269","1,635327784","0,6304"
"4,5","23,43","3,57690984920553","1,604869927","0,6304"
"4,5","23,43","3,59700484835837","1,572320499","0,6304"
"4,5","23,43","3,61709984751121","1,537773153","0,6304"
"4,5","23,43","3,63719484666405","1,501134235","0,6304"
"4,5","23,43","3,65728984581689","1,462570239","0,6304"
"4,5","23,43","3,67738484496973","1,422351717","0,6304"
"4,5","23,43","3,69747984412257","1,380613944","0,6304"
"4,5","23,43","3,71757484327541","1,337627471","0,6304"
"4,5","23,43","3,73766984242825","1,29351717","0,6304"
"4,5","23,43","3,75776484158109","1,248231009","0,6304"
"4,5","23,43","3,77785984073393","1,201935484","0,6304"
"4,5","23,43","3,79795483988677","1,154880333","0,6304"
"4,5","23,43","3,81804983903961","1,107252862","0,6304"
"4,5","23,43","3,83814483819245","1,059084287","0,6304"
"4,5","23,43","3,85823983734529","1,010645161","0,6304"
"4,5","23,43","3,87833483649813","0,9621748179","0,6304"
"4,5","23,43","3,89842983565097","0,9137148803","0,6304"
"4,5","23,43","3,91852483480381","0,8655567118","0,6304"
"4,5","23,43","3,93861983395665","0,8179812695","0,6304"
"4,5","23,43","3,95871483310949","0,7710405827","0,6304"
"4,5","23,43","3,97880983226233","0,724880333","0,6304"
"4,5","23,43","3,99890483141517","0,6798022893","0,6304"
"4,5","23,43","4,01899983056801","0,6358168574","0,6304"
"4,5","23,43","4,03909482972085","0,5929448491","0,6304"
"4,5","23,43","4,05918982887369","0,5512695109","0,6304"
"4,5","23,43","4,07928482802653","0,5108740895","0,6304"
"4,5","23,43","4,09937982717937","0,4719042664","0,6304"
"4,5","23,43","4,11947482633221","0,4343808533","0,6304"
"4,5","23,43","4,13956982548505","0,3983975026","0,6304"
"4,5","23,43","4,15966482463789","0,3639854318","0,6304"
"4,5","23,43","4,17975982379073","0,3313319459","0,6304"
"4,5","23,43","4,19985482294357","0,3004682622","0,6304"
"4,5","23,43","4,21994982209641","0,271508845","0,6304"
"4,5","23,43","4,24004482124925","0,24433923","0,6304"
"4,5","23,43","4,26013982040209","0,2191155047","0,6304"
"4,5","23,43","4,28023481955493","0,1957544225","0,6304"
"4,5","23,43","4,30032981870777","0,1741623309","0,6304"
"4,5","23,43","4,32042481786061","0,1542351717","0,6304"
"4,5","23,43","4,34051981701345","0,1359001041","0,6304"
"4,5","23,43","4,36061481616629","0,119094693","0,6304"
"4,5","23,43","4,38070981531913","0,1038189386","0,6304"
"4,5","23,43","4,40080481447197","0,09001040583","0,6304"
"4,5","23,43","4,42089981362481","0,07758584807","0,6304"
"4,5","23,43","4,44099481277765","0,06642039542","0,6304"
"4,5","23,43","4,46108981193049","0,05649323621","0,6304"
"4,5","23,43","4,48118481108333","0,04766909469","0,6304"
"4,5","23,43","4,50127981023617","0,03987513007","0,6304"
"4,5","23,43","4,52137480938901","0,03310093652","0,6304"
"4,5","23,43","4,54146980854185","0,02724245578","0,6304"
"4,5","23,43","4,56156480769469","0,02213319459","0,6304"
"4,5","23,43","4,58165980684753","0,01775234131","0,6304"
"4,5","23,43","4,60175480600037","0,01399583767","0,6304"
"4,5","23,43","4,62184980515321","0,01081165453","0,6304"
"4,5","23,43","4,64194480430605","0,00813735692","0,6304"
"4,5","23,43","4,66203980345889","0,005972944849","0,6304"
"4,5","23,43","4,68213480261173","0,004235171696","0,6304"
"4,5","23,43","4,70222980176457","0,002872008325","0,6304"
"4,5","23,43","4,72232480091741","0,001810613944","0,6304"
"4,5","23,43","4,74241980007025","0,001050988554","0,6304"
"4,5","23,43","4,76251479922309","0,0005619146722","0,6304"
"4,5","23,43","4,78260979837593","0,0002705515088","0,6304"
"4,5","23,43","4,80270479752877","0,0001144640999","0,6304"
"4,5","23,43","4,82279979668161","0,00006243496358","0,6304"
"4,5","23,43","4,84289479583445","0,00001040582726","0,6304"
"5,5","13,96","1,02572024980913","0,00002448979592","0,3073"
"5,5","13,96","1,03822903334339","0,00005714285714","0,3073"
"5,5","13,96","1,05073781687765","0,0001714285714","0,3073"
"5,5","13,96","1,06324660041191","0,0002857142857","0,3073"
"5,5","13,96","1,07575538394616","0,0005224489796","0,3073"
"5,5","13,96","1,08826416748042","0,000906122449","0,3073"
"5,5","13,96","1,10077295101468","0,001395918367","0,3073"
"5,5","13,96","1,11328173454894","0,001926530612","0,3073"
"5,5","13,96","1,12579051808319","0,002579591837","0,3073"
"5,5","13,96","1,13829930161745","0,003395918367","0,3073"
"5,5","13,96","1,15080808515171","0,004497959184","0,3073"
"5,5","13,96","1,16331686868597","0,005991836735","0,3073"
"5,5","13,96","1,17582565222023","0,00787755102","0,3073"
"5,5","13,96","1,18833443575448","0,01020408163","0,3073"
"5,5","13,96","1,20084321928874","0,01293061224","0,3073"
"5,5","13,96","1,21335200282300","0,01613877551","0,3073"
"5,5","13,96","1,22586078635726","0,0199755102","0,3073"
"5,5","13,96","1,23836956989151","0,02444897959","0,3073"
"5,5","13,96","1,25087835342577","0,02967346939","0,3073"
"5,5","13,96","1,26338713696003","0,03573061224","0,3073"
"5,5","13,96","1,27589592049429","0,04269387755","0,3073"
"5,5","13,96","1,28840470402854","0,05062857143","0,3073"
"5,5","13,96","1,30091348756280","0,05976326531","0,3073"
"5,5","13,96","1,31342227109706","0,06995102041","0,3073"
"5,5","13,96","1,32593105463132","0,08116734694","0,3073"
"5,5","13,96","1,33843983816558","0,09354285714","0,3073"
"5,5","13,96","1,35094862169983","0,1071673469","0,3073"
"5,5","13,96","1,36345740523409","0,1221469388","0,3073"
"5,5","13,96","1,37596618876835","0,1384816327","0,3073"
"5,5","13,96","1,38847497230261","0,1562530612","0,3073"
"5,5","13,96","1,40098375583686","0,1755510204","0,3073"
"5,5","13,96","1,41349253937112","0,1964408163","0,3073"
"5,5","13,96","1,42600132290538","0,2190367347","0,3073"
"5,5","13,96","1,43851010643964","0,2433959184","0,3073"
"5,5","13,96","1,45101888997390","0,2695265306","0,3073"
"5,5","13,96","1,46352767350815","0,2975346939","0,3073"
"5,5","13,96","1,47603645704241","0,3276163265","0,3073"
"5,5","13,96","1,48854524057667","0,3595265306","0,3073"
"5,5","13,96","1,50105402411093","0,3935020408","0,3073"
"5,5","13,96","1,51356280764518","0,429322449","0,3073"
"5,5","13,96","1,52607159117944","0,466955102","0,3073"
"5,5","13,96","1,53858037471370","0,506644898","0,3073"
"5,5","13,96","1,55108915824796","0,5486530612","0,3073"
"5,5","13,96","1,56359794178221","0,5929142857","0,3073"
"5,5","13,96","1,57610672531647","0,6394530612","0,3073"
"5,5","13,96","1,58861550885073","0,6881387755","0,3073"
"5,5","13,96","1,60112429238499","0,7387510204","0,3073"
"5,5","13,96","1,61363307591925","0,791477551","0,3073"
"5,5","13,96","1,62614185945350","0,8461959184","0,3073"
"5,5","13,96","1,63865064298776","0,9029877551","0,3073"
"5,5","13,96","1,65115942652202","0,9618204082","0,3073"
"5,5","13,96","1,66366821005628","1,022506122","0,3073"
"5,5","13,96","1,67617699359053","1,085102041","0,3073"
"5,5","13,96","1,68868577712479","1,149461224","0,3073"
"5,5","13,96","1,70119456065905","1,215526531","0,3073"
"5,5","13,96","1,71370334419331","1,28322449","0,3073"
"5,5","13,96","1,72621212772756","1,352465306","0,3073"
"5,5","13,96","1,73872091126182","1,422955102","0,3073"
"5,5","13,96","1,75122969479608","1,495012245","0,3073"
"5,5","13,96","1,76373847833034","1,568726531","0,3073"
"5,5","13,96","1,77624726186460","1,643902041","0,3073"
"5,5","13,96","1,78875604539885","1,720481633","0,3073"
"5,5","13,96","1,80126482893311","1,798359184","0,3073"
"5,5","13,96","1,81377361246737","1,877665306","0,3073"
"5,5","13,96","1,82628239600163","1,958718367","0,3073"
"5,5","13,96","1,83879117953588","2,041036735","0,3073"
"5,5","13,96","1,85129996307014","2,124555102","0,3073"
"5,5","13,96","1,86380874660440","2,209102041","0,3073"
"5,5","13,96","1,87631753013866","2,294636735","0,3073"
"5,5","13,96","1,88882631367292","2,381183673","0,3073"
"5,5","13,96","1,90133509720717","2,468636735","0,3073"
"5,5","13,96","1,91384388074143","2,556620408","0,3073"
"5,5","13,96","1,92635266427569","2,645502041","0,3073"
"5,5","13,96","1,93886144780995","2,735134694","0,3073"
"5,5","13,96","1,95137023134420","2,825706122","0,3073"
"5,5","13,96","1,96387901487846","2,917363265","0,3073"
"5,5","13,96","1,97638779841272","3,009787755","0,3073"
"5,5","13,96","1,98889658194698","3,102718367","0,3073"
"5,5","13,96","2,00140536548123","3,196114286","0,3073"
"5,5","13,96","2,01391414901549","3,289902041","0,3073"
"5,5","13,96","2,02642293254975","3,384106122","0,3073"
"5,5","13,96","2,03893171608401","3,478881633","0,3073"
"5,5","13,96","2,05144049961827","3,573991837","0,3073"
"5,5","13,96","2,06394928315252","3,66962449","0,3073"
"5,5","13,96","2,07645806668678","3,765804082","0,3073"
"5,5","13,96","2,08896685022104","3,862440816","0,3073"
"5,5","13,96","2,10147563375530","3,95955102","0,3073"
"5,5","13,96","2,11398441728955","4,057012245","0,3073"
"5,5","13,96","2,12649320082381","4,154881633","0,3073"
"5,5","13,96","2,13900198435807","4,253069388","0,3073"
"5,5","13,96","2,15151076789233","4,351591837","0,3073"
"5,5","13,96","2,16401955142659","4,450530612","0,3073"
"5,5","13,96","2,17652833496084","4,549828571","0,3073"
"5,5","13,96","2,18903711849510","4,649395918","0,3073"
"5,5","13,96","2,20154590202936","4,749183673","0,3073"
"5,5","13,96","2,21405468556362","4,849216327","0,3073"
"5,5","13,96","2,22656346909787","4,949444898","0,3073"
"5,5","13,96","2,23907225263213","5,049787755","0,3073"
"5,5","13,96","2,25158103616639","5,150040816","0,3073"
"5,5","13,96","2,26408981970065","5,249338776","0,3073"
"5,5","13,96","2,27659860323490","5,348497959","0,3073"
"5,5","13,96","2,28910738676916","5,447167347","0,3073"
"5,5","13,96","2,30161617030342","5,545681633","0,3073"
"5,5","13,96","2,31412495383768","5,644016327","0,3073"
"5,5","13,96","2,32663373737194","5,742187755","0,3073"
"5,5","13,96","2,33914252090619","5,839983673","0,3073"
"5,5","13,96","2,35165130444045","5,937722449","0,3073"
"5,5","13,96","2,36416008797471","6,035110204","0,3073"
"5,5","13,96","2,37666887150897","6,132146939","0,3073"
"5,5","13,96","2,38917765504322","6,228620408","0,3073"
"5,5","13,96","2,40168643857748","6,324220408","0,3073"
"5,5","13,96","2,41419522211174","6,419118367","0,3073"
"5,5","13,96","2,42670400564600","6,513322449","0,3073"
"5,5","13,96","2,43921278918025","6,60682449","0,3073"
"5,5","13,96","2,45172157271451","6,699559184","0,3073"
"5,5","13,96","2,46423035624877","6,791485714","0,3073"
"5,5","13,96","2,47673913978303","6,882538776","0,3073"
"5,5","13,96","2,48924792331729","6,972587755","0,3073"
"5,5","13,96","2,50175670685154","7,061436735","0,3073"
"5,5","13,96","2,51426549038580","7,148938776","0,3073"
"5,5","13,96","2,52677427392006","7,235102041","0,3073"
"5,5","13,96","2,53928305745432","7,319820408","0,3073"
"5,5","13,96","2,55179184098857","7,403183673","0,3073"
"5,5","13,96","2,56430062452283","7,485167347","0,3073"
"5,5","13,96","2,57680940805709","7,565714286","0,3073"
"5,5","13,96","2,58931819159135","7,644832653","0,3073"
"5,5","13,96","2,60182697512560","7,722326531","0,3073"
"5,5","13,96","2,61433575865986","7,798130612","0,3073"
"5,5","13,96","2,62684454219412","7,872130612","0,3073"
"5,5","13,96","2,63935332572838","7,944465306","0,3073"
"5,5","13,96","2,65186210926264","8,014995918","0,3073"
"5,5","13,96","2,66437089279689","8,083183673","0,3073"
"5,5","13,96","2,67687967633115","8,149306122","0,3073"
"5,5","13,96","2,68938845986541","8,213632653","0,3073"
"5,5","13,96","2,70189724339967","8,276587755","0,3073"
"5,5","13,96","2,71440602693392","8,337657143","0,3073"
"5,5","13,96","2,72691481046818","8,397314286","0,3073"
"5,5","13,96","2,73942359400244","8,454791837","0,3073"
"5,5","13,96","2,75193237753670","8,510187755","0,3073"
"5,5","13,96","2,76444116107096","8,563306122","0,3073"
"5,5","13,96","2,77694994460521","8,614318367","0,3073"
"5,5","13,96","2,78945872813947","8,663012245","0,3073"
"5,5","13,96","2,80196751167373","8,709404082","0,3073"
"5,5","13,96","2,81447629520799","8,753306122","0,3073"
"5,5","13,96","2,82698507874224","8,794816327","0,3073"
"5,5","13,96","2,83949386227650","8,834089796","0,3073"
"5,5","13,96","2,85200264581076","8,870873469","0,3073"
"5,5","13,96","2,86451142934502","8,905167347","0,3073"
"5,5","13,96","2,87702021287927","8,936881633","0,3073"
"5,5","13,96","2,88952899641353","8,966130612","0,3073"
"5,5","13,96","2,90203777994779","8,992693878","0,3073"
"5,5","13,96","2,91454656348205","9,01642449","0,3073"
"5,5","13,96","2,92705534701631","9,037493878","0,3073"
"5,5","13,96","2,93956413055056","9,055991837","0,3073"
"5,5","13,96","2,95207291408482","9,071918367","0,3073"
"5,5","13,96","2,96458169761908","9,085069388","0,3073"
"5,5","13,96","2,97709048115334","9,095534694","0,3073"
"5,5","13,96","2,98959926468759","9,103232653","0,3073"
"5,5","13,96","3,00210804822185","9,107918367","0,3073"
"5,5","13,96","3,01461683175611","9,109657143","0,3073"
"5,5","13,96","3,02712561529037","9,108326531","0,3073"
"5,5","13,96","3,03963439882463","9,10395102","0,3073"
"5,5","13,96","3,05214318235888","9,097134694","0,3073"
"5,5","13,96","3,06465196589314","9,087240816","0,3073"
"5,5","13,96","3,07716074942740","9,073755102","0,3073"
"5,5","13,96","3,08966953296166","9,056906122","0,3073"
"5,5","13,96","3,10217831649591","9,037583673","0,3073"
"5,5","13,96","3,11468710003017","9,015183673","0,3073"
"5,5","13,96","3,12719588356443","8,989028571","0,3073"
"5,5","13,96","3,13970466709869","8,95917551","0,3073"
"5,5","13,96","3,15221345063294","8,925518367","0,3073"
"5,5","13,96","3,16472223416720","8,887926531","0,3073"
"5,5","13,96","3,17723101770146","8,846938776","0,3073"
"5,5","13,96","3,18973980123572","8,802179592","0,3073"
"5,5","13,96","3,20224858476998","8,753632653","0,3073"
"5,5","13,96","3,21475736830423","8,7012","0,3073"
"5,5","13,96","3,22726615183849","8,644840816","0,3073"
"5,5","13,96","3,23977493537275","8,584497959","0,3073"
"5,5","13,96","3,25228371890701","8,52035102","0,3073"
"5,5","13,96","3,26479250244126","8,452310204","0,3073"
"5,5","13,96","3,27730128597552","8,380187755","0,3073"
"5,5","13,96","3,28981006950978","8,304114286","0,3073"
"5,5","13,96","3,30231885304404","8,224065306","0,3073"
"5,5","13,96","3,31482763657829","8,140106122","0,3073"
"5,5","13,96","3,32733642011255","8,051983673","0,3073"
"5,5","13,96","3,33984520364681","7,960032653","0,3073"
"5,5","13,96","3,35235398718107","7,864326531","0,3073"
"5,5","13,96","3,36486277071533","7,764816327","0,3073"
"5,5","13,96","3,37737155424958","7,661322449","0,3073"
"5,5","13,96","3,38988033778384","7,553844898","0,3073"
"5,5","13,96","3,40238912131810","7,442636735","0,3073"
"5,5","13,96","3,41489790485236","7,327844898","0,3073"
"5,5","13,96","3,42740668838661","7,209265306","0,3073"
"5,5","13,96","3,43991547192087","7,087167347","0,3073"
"5,5","13,96","3,45242425545513","6,961583673","0,3073"
"5,5","13,96","3,46493303898939","6,832457143","0,3073"
"5,5","13,96","3,47744182252364","6,699902041","0,3073"
"5,5","13,96","3,48995060605790","6,56317551","0,3073"
"5,5","13,96","3,50245938959216","6,423363265","0,3073"
"5,5","13,96","3,51496817312642","6,280897959","0,3073"
"5,5","13,96","3,52747695666068","6,135746939","0,3073"
"5,5","13,96","3,53998574019493","5,987461224","0,3073"
"5,5","13,96","3,55249452372919","5,836595918","0,3073"
"5,5","13,96","3,56500330726345","5,683828571","0,3073"
"5,5","13,96","3,57751209079771","5,529036735","0,3073"
"5,5","13,96","3,59002087433196","5,372579592","0,3073"
"5,5","13,96","3,60252965786622","5,214636735","0,3073"
"5,5","13,96","3,61503844140048","5,055265306","0,3073"
"5,5","13,96","3,62754722493474","4,894881633","0,3073"
"5,5","13,96","3,64005600846900","4,733869388","0,3073"
"5,5","13,96","3,65256479200325","4,572481633","0,3073"
"5,5","13,96","3,66507357553751","4,410979592","0,3073"
"5,5","13,96","3,67758235907177","4,249722449","0,3073"
"5,5","13,96","3,69009114260603","4,0888","0,3073"
"5,5","13,96","3,70259992614028","3,928473469","0,3073"
"5,5","13,96","3,71510870967454","3,769183673","0,3073"
"5,5","13,96","3,72761749320880","3,61115102","0,3073"
"5,5","13,96","3,74012627674306","3,454587755","0,3073"
"5,5","13,96","3,75263506027731","3,299689796","0,3073"
"5,5","13,96","3,76514384381157","3,146816327","0,3073"
"5,5","13,96","3,77765262734583","2,995926531","0,3073"
"5,5","13,96","3,79016141088009","2,847379592","0,3073"
"5,5","13,96","3,80267019441435","2,701338776","0,3073"
"5,5","13,96","3,81517897794860","2,558130612","0,3073"
"5,5","13,96","3,82768776148286","2,418016327","0,3073"
"5,5","13,96","3,84019654501712","2,281142857","0,3073"
"5,5","13,96","3,85270532855138","2,147387755","0,3073"
"5,5","13,96","3,86521411208563","2,017257143","0,3073"
"5,5","13,96","3,87772289561989","1,890840816","0,3073"
"5,5","13,96","3,89023167915415","1,768326531","0,3073"
"5,5","13,96","3,90274046268841","1,650008163","0,3073"
"5,5","13,96","3,91524924622266","1,536040816","0,3073"
"5,5","13,96","3,92775802975692","1,426808163","0,3073"
"5,5","13,96","3,94026681329118","1,322073469","0,3073"
"5,5","13,96","3,95277559682544","1,221926531","0,3073"
"5,5","13,96","3,96528438035970","1,12635102","0,3073"
"5,5","13,96","3,97779316389395","1,035689796","0,3073"
"5,5","13,96","3,99030194742821","0,9498367347","0,3073"
"5,5","13,96","4,00281073096247","0,8686285714","0,3073"
"5,5","13,96","4,01531951449673","0,7922857143","0,3073"
"5,5","13,96","4,02782829803098","0,720644898","0,3073"
"5,5","13,96","4,04033708156524","0,6535346939","0,3073"
"5,5","13,96","4,05284586509950","0,5908489796","0,3073"
"5,5","13,96","4,06535464863376","0,5324571429","0,3073"
"5,5","13,96","4,07786343216802","0,4781387755","0,3073"
"5,5","13,96","4,09037221570227","0,427755102","0,3073"
"5,5","13,96","4,10288099923653","0,3811755102","0,3073"
"5,5","13,96","4,11538978277079","0,3381795918","0,3073"
"5,5","13,96","4,12789856630505","0,298677551","0,3073"
"5,5","13,96","4,14040734983930","0,262522449","0,3073"
"5,5","13,96","4,15291613337356","0,229477551","0,3073"
"5,5","13,96","4,16542491690782","0,1993877551","0,3073"
"5,5","13,96","4,17793370044208","0,172122449","0,3073"
"5,5","13,96","4,19044248397633","0,1475428571","0,3073"
"5,5","13,96","4,20295126751059","0,1255020408","0,3073"
"5,5","13,96","4,21546005104485","0,1059510204","0,3073"
"5,5","13,96","4,22796883457911","0,08862857143","0,3073"
"5,5","13,96","4,24047761811337","0,07342857143","0,3073"
"5,5","13,96","4,25298640164762","0,06019591837","0,3073"
"5,5","13,96","4,26549518518188","0,04875102041","0,3073"
"5,5","13,96","4,27800396871614","0,03893061224","0,3073"
"5,5","13,96","4,29051275225040","0,03075102041","0,3073"
"5,5","13,96","4,30302153578465","0,02395918367","0,3073"
"5,5","13,96","4,31553031931891","0,01844081633","0,3073"
"5,5","13,96","4,32803910285317","0,01403265306","0,3073"
"5,5","13,96","4,34054788638743","0,01059591837","0,3073"
"5,5","13,96","4,35305666992169","0,007975510204","0,3073"
"5,5","13,96","4,36556545345594","0,006114285714","0,3073"
"5,5","13,96","4,37807423699020","0,004832653061","0,3073"
"5,5","13,96","4,39058302052446","0,00387755102","0,3073"
"5,5","13,96","4,40309180405872","0,00333877551","0,3073"
"5,5","13,96","4,41560058759297","0,002995918367","0,3073"
"5,5","13,96","4,42810937112723","0,0028","0,3073"
"5,5","13,96","4,44061815466149","0,002718367347","0,3073"
"5,5","13,96","4,45312693819575","0,002636734694","0,3073"
"5,5","13,96","4,46563572173000","0,002555102041","0,3073"
"5,5","13,96","4,47814450526426","0,002473469388","0,3073"
"5,5","13,96","4,49065328879852","0,002391836735","0,3073"
"5,5","13,96","4,50316207233278","0,002310204082","0,3073"
"5,5","13,96","4,51567085586704","0,002228571429","0,3073"
"5,5","13,96","4,52817963940129","0,002146938776","0,3073"
"5,5","13,96","4,54068842293555","0,002065306122","0,3073"
"5,5","13,96","4,55319720646981","0,001983673469","0,3073"
"5,5","13,96","4,56570599000407","0,001902040816","0,3073"
"5,5","13,96","4,57821477353832","0,001820408163","0,3073"
"5,5","13,96","4,59072355707258","0,00173877551","0,3073"
"5,5","13,96","4,60323234060684","0,001657142857","0,3073"
"5,5","13,96","4,61574112414110","0,001575510204","0,3073"
"5,5","13,96","4,62824990767535","0,001493877551","0,3073"
"5,5","13,96","4,64075869120961","0,001412244898","0,3073"
"5,5","13,96","4,65326747474387","0,001330612245","0,3073"
"5,5","13,96","4,66577625827813","0,001248979592","0,3073"
"5,5","13,96","4,67828504181239","0,001167346939","0,3073"
"5,5","13,96","4,69079382534664","0,001085714286","0,3073"
"5,5","13,96","4,70330260888090","0,001004081633","0,3073"
"5,5","13,96","4,71581139241516","0,0009224489796","0,3073"
"5,5","13,96","4,72832017594942","0,0008408163265","0,3073"
"5,5","13,96","4,74082895948367","0,0007591836735","0,3073"
"5,5","13,96","4,75333774301793","0,0006775510204","0,3073"
